epoch,auc,binary_accuracy,loss,precision,recall,val_auc,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.7963209748268127,0.8930027484893799,0.26225918531417847,0.14000000059604645,0.025089606642723083,0.7723382711410522,0.9474431872367859,0.2646141052246094,0.8636363744735718,0.5507246255874634
1,0.8241296410560608,0.9558424353599548,0.19174273312091827,0.8854166865348816,0.6115108132362366,0.7832269668579102,0.9517045617103577,0.19917930662631989,0.8399999737739563,0.6176470518112183
2,0.8424183130264282,0.95482337474823,0.1807975322008133,0.868686854839325,0.616487443447113,0.7738052606582642,0.9474431872367859,0.20266973972320557,0.8333333730697632,0.5384615659713745
3,0.8417205214500427,0.9538043737411499,0.1791774332523346,0.8776596188545227,0.5935251712799072,0.780694842338562,0.9502841234207153,0.19106344878673553,0.8444444537162781,0.575757622718811
4,0.8520129919052124,0.9585598111152649,0.16478009521961212,0.9072165489196777,0.6285714507102966,0.7986879348754883,0.9588068723678589,0.16969680786132812,1.0,0.5538461804389954
5,0.838850736618042,0.96263587474823,0.15862774848937988,0.9719101190567017,0.6223021745681763,0.7969616651535034,0.9588068723678589,0.16715873777866364,1.0,0.5735294222831726
6,0.8725292682647705,0.9609375,0.15530581772327423,0.9505494832992554,0.6200717091560364,0.8762623071670532,0.9588068723678589,0.1601344794034958,0.9750000238418579,0.5820895433425903
7,0.876895546913147,0.961277186870575,0.14899970591068268,0.9553073048591614,0.6173285245895386,0.8926807641983032,0.9588068723678589,0.15065352618694305,0.8627451062202454,0.6666666865348816
8,0.9176889657974243,0.96535325050354,0.13015511631965637,0.9729729890823364,0.6498194932937622,0.9021444320678711,0.9602273106575012,0.1436767429113388,0.9130434989929199,0.6363636255264282
9,0.9091428518295288,0.965692937374115,0.131151482462883,0.9489795565605164,0.671480119228363,0.9153371453285217,0.9630681872367859,0.14239747822284698,0.9772727489471436,0.6323529481887817
10,0.9173270463943481,0.9660326242446899,0.13048505783081055,0.9455445408821106,0.6821428537368774,0.878272294998169,0.9573863744735718,0.15251322090625763,0.8679245710372925,0.6666666865348816
11,0.9071008563041687,0.96433424949646,0.1325463503599167,0.9481865167617798,0.6582733988761902,0.938540518283844,0.9588068723678589,0.14476428925991058,0.8979591727256775,0.6470588445663452
12,0.9310033321380615,0.9667119979858398,0.11520477384328842,0.9458128213882446,0.6881720423698425,0.943252682685852,0.9602273106575012,0.12248589098453522,0.836363673210144,0.7076923251152039
13,0.942550003528595,0.9694293737411499,0.10400932282209396,0.9392523169517517,0.7230216264724731,0.9447815418243408,0.9602273106575012,0.1219702884554863,0.9111111164093018,0.6307692527770996
14,0.9546800851821899,0.9714674353599548,0.09622369706630707,0.9336283206939697,0.7535714507102966,0.9781157374382019,0.9630681872367859,0.12162618339061737,0.8999999761581421,0.6818181872367859
15,0.9671579599380493,0.970108687877655,0.09162116050720215,0.9173913598060608,0.7535714507102966,0.9906705617904663,0.9673295617103577,0.08096617460250854,0.8888888955116272,0.7384615540504456
16,0.9799890518188477,0.9792799353599548,0.07063332945108414,0.9362549781799316,0.8392857313156128,0.981126606464386,0.9730113744735718,0.0806589424610138,1.0,0.7164179086685181
17,0.9880913496017456,0.97826087474823,0.06312763690948486,0.915057897567749,0.8494623899459839,0.9940292239189148,0.9786931872367859,0.05871090292930603,0.9032257795333862,0.8615384697914124
18,0.9900804758071899,0.984375,0.04813579097390175,0.9429657459259033,0.8888888955116272,0.9898661971092224,0.96875,0.08490054309368134,0.800000011920929,0.8955223560333252
19,0.9933594465255737,0.9850543737411499,0.04144947603344917,0.9368029832839966,0.9032257795333862,0.9953842163085938,0.9829545617103577,0.045775506645441055,0.9230769276618958,0.8955223560333252
