epoch,auc,binary_accuracy,loss,precision,recall,val_auc,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.40742260217666626,0.9086277484893799,3.8654911518096924,0.0,0.0,0.8570435047149658,0.9559659361839294,0.5131480097770691,0.0,0.0
1,0.6489230394363403,0.914402186870575,0.3127950131893158,0.0,0.0,0.8597517013549805,0.9559659361839294,0.2032454013824463,0.0,0.0
2,0.7929705381393433,0.914402186870575,0.22667786478996277,0.0,0.0,0.8624119162559509,0.9559659361839294,0.16819679737091064,0.0,0.0
3,0.7939220070838928,0.912703812122345,0.21517552435398102,0.0,0.0,0.8621482849121094,0.96875,0.13219928741455078,0.7368420958518982,0.4516128897666931
4,0.785953164100647,0.9395380616188049,0.2148386538028717,0.8775510191917419,0.341269850730896,0.8595120906829834,0.9758523106575012,0.1235029324889183,0.7500000596046448,0.6774193048477173
5,0.7984453439712524,0.9555027484893799,0.1889934092760086,0.8270270228385925,0.6071428656578064,0.8574270606040955,0.9786931872367859,0.11347101628780365,0.8076923489570618,0.6774193048477173
6,0.8186544179916382,0.9555027484893799,0.18624883890151978,0.8270270228385925,0.6071428656578064,0.8619805574417114,0.96875,0.18384206295013428,0.6285714507102966,0.7096773982048035
7,0.794727623462677,0.9551630616188049,0.18573804199695587,0.8529412150382996,0.5753968358039856,0.8590087890625,0.9602273106575012,0.1542796492576599,0.5348837375640869,0.7419354915618896
8,0.805394172668457,0.9568614363670349,0.1780364066362381,0.8453038930892944,0.6071428656578064,0.8616690039634705,0.9730113744735718,0.14921140670776367,0.7000000476837158,0.6774193048477173
9,0.7984512448310852,0.957880437374115,0.17843469977378845,0.8678160905838013,0.5992063879966736,0.8628433346748352,0.9758523106575012,0.10994293540716171,0.7500000596046448,0.6774193048477173
10,0.7809493541717529,0.95754075050354,0.193985715508461,0.8469945192337036,0.615079402923584,0.8626995086669922,0.9772727489471436,0.10285377502441406,0.7777777910232544,0.6774193048477173
11,0.7809950113296509,0.95482337474823,0.18536265194416046,0.8251366019248962,0.5992063879966736,0.8642812967300415,0.9758523106575012,0.131989985704422,0.7500000596046448,0.6774193048477173
12,0.7919129133224487,0.9558424353599548,0.1890331357717514,0.854651153087616,0.5833333730697632,0.8633704781532288,0.9616477489471436,0.16893477737903595,0.550000011920929,0.7096773982048035
13,0.790191113948822,0.957880437374115,0.16977515816688538,0.8636363744735718,0.60317462682724,0.871902346611023,0.9758523106575012,0.09820658713579178,0.7500000596046448,0.6774193048477173
14,0.8200893998146057,0.9619565606117249,0.16207009553909302,0.9069767594337463,0.6190476417541504,0.862555742263794,0.9730113744735718,0.14573311805725098,0.7000000476837158,0.6774193048477173
15,0.8052180409431458,0.9646739363670349,0.1552828848361969,0.9625000357627869,0.6111111640930176,0.8729090094566345,0.9815341234207153,0.10528797656297684,0.875,0.6774193048477173
16,0.8201830983161926,0.9555027484893799,0.21125827729701996,0.9352518320083618,0.5158730745315552,0.8635143041610718,0.9772727489471436,0.12091990560293198,0.7777777910232544,0.6774193048477173
17,0.6081710457801819,0.926630437374115,0.3590417206287384,0.7142857313156128,0.2380952537059784,0.8670612573623657,0.9673295617103577,0.3004772961139679,0.6052631735801697,0.7419354915618896
18,0.7163819074630737,0.9453125,0.43132123351097107,0.7198067307472229,0.591269850730896,0.8608062267303467,0.984375,0.23176905512809753,1.0,0.6451612710952759
19,0.719683825969696,0.9351223111152649,0.2853652238845825,1.0,0.242063507437706,0.8686910271644592,0.9772727489471436,0.10580357909202576,0.7586206793785095,0.7096773982048035
